city,category,place name,review title,review,plateforme
Casablanca,Restaurant,Novotel Casablanca City Center Hotel,Poor service and facilities,"The room facilities old and dirty, small and uncomfortable space, Staff at reception demonstrated poor service. Towels worn out, toilet 1×1 m, no bidet or Shattaf to self wash in the toilet, parking is not easily available and not convenient",Tripadvisor
Casablanca,Restaurant,Novotel Casablanca City Center Hotel,Clean hotel in the center,Hotel very well located in the center of casablanca. The rooms are comfortable and clean especially the d3l new floor which offers an amazing view.The staff is very friendly and attentive if all the boys in reception and the room maids.,Tripadvisor
Casablanca,Restaurant,Novotel Casablanca City Center Hotel,Thanks again to the whole team.,"The rooms were clean comfortable and well equipped. the staff was always available and ready to help us.
We highly recommend this hotel.",Tripadvisor
Casablanca,Restaurant,Novotel Casablanca City Center Hotel,Staff listening clean room,"I had a great stay at the Novotel 
Casablanca, the location is perfect, close to shops and transport. 
The staff is very friendly, always available.The room was spacious, clean and impeccable for optimal comfort.",Tripadvisor
Casablanca,Restaurant,Novotel Casablanca City Center Hotel,Clean and personal hotel,"Hotel in renovation work restaurant, but as usual guest I can change hotels thanks to the proximity and impeccable service 
My room on the 14th floor was clean.the maid is attentive to any additional request.
The breakfast always up to standard.",Tripadvisor
Casablanca,Restaurant,Novotel Casablanca City Center Hotel,Exceptional stay,"We had a great stay at this hotel! The staff was very welcoming and helpful, the rooms were clean and comfortable.
Thank you for your kindness.",Tripadvisor
Casablanca,Restaurant,Macerado,"Great choice in Casablanca, Chile","Great choice in Casablanca, Chile!
In addition to having a very good food, the Macerado had the kindness to wait for us to serve our lunch, in full Sunday at 17:15. We ate a delicious meat, prepared in a wine-based sauce, with edible flowers and rustic potatoes. The wine was good, the service was very good and the place is welcoming, as it seems that we are eating at the house of family or friends. 
I recommend",Tripadvisor
Casablanca,Restaurant,Macerado,It's not worth going.,"I thought the place was good but it was a bad experience, they made many mistakes. The entrance was a machas a la parmesan were very cold and without much flavor. The juice was normal to bad. The soup was cold even though I mentioned that I wanted it very hot. The bottom dish the worst, hard meat, the dish was also cold they reheated it and yet it was not in a good temperature, the dish was not good it had no taste of anything, I could not eat it. They gave no explanation. The only good thing was the waitress's attention. This place has a lot to improve.",Tripadvisor
Casablanca,Restaurant,Macerado,Eating in Casablanca,"A warm welcome on a rather cold day. The octopus as a starter, excellent. Natural apple juice… Lady and Jaime are super friendly!!",Tripadvisor
Casablanca,Restaurant,Macerado,"I recommend!, Chilean cuisine","Excellent blend of flavors, flexibility to add options that didn't appear on the list and rich atmosphere, we will definitely come back!, a 10",Tripadvisor
Casablanca,Restaurant,Macerado,I'm not convinced,"I'd been there years ago and I didn't like it. I went again and again I didn't like it.

Entrance to the restaurant without car or wheelchair access. Then, we asked if they could heat some noodles for my girls (somewhat tricky) and the answer was no, they only did it with the strains...

Regarding meals I stand out in the negative: 

- Mix of oysters and clams to the Pacific, came cold seafood, cheese idem and commenting on the problem we respond that it was normal because they were frozen...
Chardonnay sour without flavor, more like a lemonade, even requesting correction.
Unflavored grilled steak, with only a cherry tomato.

The rest of the dishes ordered were good: Rabbit, pea cream, tasty but cold tomahawk.

Nice and cozy place. Well presented dishes.

I hope you will improve the points regarding criticism as they have potential for improvement.
Anyway, I'm not going a third time.",Tripadvisor
Casablanca,Restaurant,Macerado,Very good place to eat in a very pleasant atmosphere,"Very rich the place, the atmosphere for lunch is perfect, the food exquisite, the meat ready and very well prepared and the attention of Renata excellent...a place highly recommended!",Tripadvisor
Casablanca,Restaurant,Macerado,"Visit Macerado, you will not regret it.","Macerado presents a rich menu in well-designed flavors. His experience is gourmet from the entrance to the end. I highly recommend Brownie's dessert. Attention is essential in the experience as all the people who attend are experts in making your visit unique. Let's hear it for Javier as a waiter, another level. If you are in Casablanca, do not hesitate to visit Macerado.",Tripadvisor
Casablanca,Restaurant,Macerado,Menu +wine,"Beautiful place, elegantly decorated house of fundo. We ate 4-stroke menu, exquisite includes wine for each tasting time.
Excellent attention Miss. LADY very attentive and helpful. Good service and tasty food are appreciated.",Tripadvisor
Casablanca,Restaurant,Macerado,Newlyweds,"Beautiful place to come to eat with family. A wonderful, four-stroke lunch with some exquisite wines. Excellent service!",Tripadvisor
Casablanca,Restaurant,Macerado,Place more than recommended,"Wonderful place, fabulous food and 5 stars attention, accommodated to our tastes with small changes that are always grateful.

Thank you very much to everyone for the amazing attention.",Tripadvisor
Casablanca,Restaurant,Macerado,Great experience,"Excellent place, great food, pleasant service. In a very nice setting. Country house.  I found it great that a rooster was walking among the tables, without seeming to disturb the presence of the diners of the restaurant.",Tripadvisor
Casablanca,Restaurant,Macerado,Recommended for lunch,"The garden is an excellent place to share. Very quiet atmosphere and a menu with first class food.  
I recommend the pinot sour!! 😋",Tripadvisor
Casablanca,Restaurant,Macerado,The best decision,"Good choice for lunch on the way to vineyards, dishes at their right point, attention from the first people, make you feel comfortable and pleasant, always attentive.
I recommend it 1000%!!
Thank you for the lovely experience
I'll be right back!!...",Tripadvisor
Casablanca,Restaurant,Macerado,Bad experience,"Mary bad experience, the food was cold, apparently from the refrigerator they put it on the plate, and upon requesting the solution, they gave her minutes from the microwave and ready. They did not provide a solution that would deliver the letter's request. The poor entrance. The net carp had no meat just ornaments. Total disappointment 
Low paid 79k for two people didn't even cast a ballot",Tripadvisor
Casablanca,Restaurant,Macerado,A great option to get out of the routine.,"It is place itself is beautiful, beautiful garden, the restaurant decorated country...very pleasant. The attention is attentive and worried that you feel at ease. And what to say about their exquisite food, all the dishes we tasted very well prepared and fresh and at good temperature. It's better to book. I highly recommend it!",Tripadvisor
Fes,Hotel,Hotel Riu Santa Fe,Good,"We had trip on July 21 to 28 7 day
The service was so good and room was so clean we love RIU party we will go again",Tripadvisor
Fes,Hotel,Hotel Riu Santa Fe,Been here 8 times since 2009 and will return again. Two week stay this time and could have stayed longer,"View from this resort is spectacular. The view of the mountains that make this lands end are quite a site from the beach area. This resort is within walking distance (for most) of Cabo San Lucas marina which has numerous restaurants and shops for all budgets. The boats in the Marina are a sight in themselves, Nice to see how the other half live and boy are they living. Cabo Wabo is a great evening spot for those they like the night life - very enthusiastic vibe here, music is great and dancing is good exercise.

I have stayed at the Riu Sante Fe numerous times and have never been disappointed. Cleanliness is a definite 10 out of 10. Staff were all very pleasant - I have to mention Conny from the beachside restaurant - she made our morning breakfast such a pleasure each day. She eventually learned my friends name was Gaz.

We requested a room in building 7 and they were able to accommodate us during check in. As I get older I appreciate the elevator in building 7 more and more. We had a beautiful view of the peninsula. Room was clean, bed was amazingly comfortable - everything about the room was perfect. Water and drinks refreshed every day. Room is modern and fresh looking.

There are vendors on the beach selling various wares but they are not aggressive nor in your space, and their negotiated prices are fair.

The food in the buffet was all very good but for the first time I found it a bit limited in choice - I may be getting fussier as I age. Always found something to eat and always enjoyed our meals. Line ups at some of the stations for breakfast require a bit of patience - have your coffee first and relax - you're on vacation time.

This resort is geared towards a part atmosphere and it attracts a large number of late teen, early 20's. I am over 70 and I still love the vibe of the Riu Sante Fe. The kids were all respectful and there was no issue at all with noise for us. The younger crowd helps one feel more alive so don't be scared off when they say it is a party resort. Live a little, you won't be disappointed.

In 2024 I stayed at the Riu Sante Fe in March which is whale watching season. I have done that tour twice and seeing the whales is an amazing experience. I included a couple of pictures of the whales as well

Probably missed some stuff but everything about this trip was a positive so anything I missed would just be more incentive to come to the Sante Fe.",Tripadvisor
Fes,Hotel,Hotel Riu Santa Fe,Wifey 60th,"Nice place to stay, very clean, fun atmosphere, location is great. Staff was very nice, our housekeeper was great. Food was decent, didn't care for the specialty restaurants reservation process but we managed and were able to manage. We had a car so we ventured off resort a few nights for some food and entertainment. Entertainment was cool..thinking of returning as a group",Tripadvisor
Fes,Hotel,Hotel Riu Santa Fe,Great Family Trip,"This is my fifth or six time. At this hotel. I have always enjoyed it. I was there before the remodel. Now. The new remodel is even better. I enjoy this hotel a lot to staff. Everyone is very amazing from the bartenders. The waitresses, the housekeeping, the front desk, I would return again. If I could this year this year. They were SEVENTEEN of us last year. I had Eighteen of us in our group, and everyone has enjoy their stay here.",Tripadvisor
Fes,Hotel,Hotel Riu Santa Fe,Nice holiday,"Great choice DE food and drinks, good internet service, quality staff, nice events, all excellent",Tripadvisor
Fes,Hotel,Hotel Riu Santa Fe,"Excellent Food, Service and atmosphere","This is a wonder place to vacation staff is very helpful, room was always clean and food was delish!!",Tripadvisor
Fes,Hotel,Hotel Riu Santa Fe,When you Riu Make sure you Santa Fe!!!!!!!!!!!!,"When you Riu Make sure you Santa Fe!!!!!!!!!!!! The resort is absolutely gorgeous. It’s in the prime spot of Cabo just minutes from downtown. There’s a bit of walking, depending on what part of the property you are staying on the food is good not fine Dining but it’s good services is Great. It’s a plus if you know Spanish, but the employees do their best to help you with whatever you need. Excellent pool the tiki taco near the beach is awesome. The folks that usually work there are awesome and they are there to make you smile.",Tripadvisor
Fes,Hotel,Hotel Riu Santa Fe,beyond impressed!,"This was our first time staying at a Riu, and we chose the Riu Santa Fe in Cabo. We were beyond impressed! The all-inclusive experience is absolutely the way to go—great food, excellent service, and plenty of fun activities. The Riu parties were a blast, and the atmosphere was lively and welcoming. You definitely get your money’s worth here. We’re already planning to come back next year!",Tripadvisor
Fes,Hotel,Hotel Riu Santa Fe,Props to Fernando G at the front desk.,"I just wanted to give a shout out to Fernando G. at the front registration desk. My wife got sick and needed some medicine that she just received a prescription for. Fernando helped us out, called the pharmacy, and had the meds delivered to the front desk. He spoke perfect English as well as we found out he grew up in SoCal. His customer service was exceptional. He went way beyond to help us out and saved us a trip from leaving the resort and getting lost. Thanks Fernando!!!",Tripadvisor
Fes,Hotel,Hotel Riu Santa Fe,Disappointing experience,"So, how to start the hotel itself correct. The rooms are ok good the cleaning is done but not spraining your wrist either, the smell in the rooms smells the enclosed moisture with heat..
level restaurant the correct buffet also drinks are degeu on the other hand juices in the morning not good at all soft either
Now the staff, friendly question must teach them I think they don't give a shit we call them they pretend not to hear, to ask to clean a table they dodge to order a coffee they take 30 minutes to bring back, not smiling not kind. Staff training needs to be completely reviewed. Not a single person DE gentile it’s sad they face the face when they serve we ask them one thing it looks like it makes them yech clearly.
No animation it’s sad for such a big hotel we get Ch**
No music at the pool..
the hotel is not crazy what better to do and improve and fast!

Anyway, we're not coming back.",Tripadvisor
Fes,Hotel,Disney Hotel Santa Fe,Basic rooms in a drab resort but convenient for parks,"The rooms are basic and dated, there are shower gel and paper cups in the room but not much else. They are clean and contain a (very dated) security safe. We had a bath and shower. The window barely opens and there is a ceiling fan, which was adequate enough to cool the room but we expected AC for the price paid. The breakfast was basic (cheap sausages, bread, juices etc), long queues if you go from about 08:00 onwards. There are no coffee/tea facilities in the room but you can get one cup per day from a vending machine located in a couple of the blocks (not great quality). There is a small gift shop and starbucks at the hotel. It took us about 20 mins to walk to the park, we never used the shuttle bus. The hotel just feels drab and no real Disney magic here, such a shame it's not been updated. If you see it as it is (a reasonable distance from the parks and a comfy bed) then it'll do!",Tripadvisor
Fes,Hotel,Disney Hotel Santa Fe,Convenient location to Disney,Great trip to Disney with the family. Conveniently located and clean and comfortable rooms despite being a bit dated.,Tripadvisor
Fes,Hotel,Disney Hotel Santa Fe,Good.,"2 nights , 2 adults , 2 children

Contrary to some reviews, we found our room very clean.

The bedding is super comfortable,

Simplistic but sufficient decoration.

I agree with the comments on the heat in the room almost untenable (yet 22/23 degrees outside).
The window only opens a few centimetres DE, which doesn't let air through.
The ceiling fan is not enough to refresh.

Apart from the warmth, our stay at this hotel was pleasant as well as the staff we have with.",Tripadvisor
Fes,Hotel,Disney Hotel Santa Fe,Perfect.,"Very nice staff and very clean room, small bed for 2 people, spacious bathroom DE",Tripadvisor
Fes,Hotel,Disney Hotel Santa Fe,"Disney, you did it!",Thank you to the entire Disney team for making this stay so magical. Thank you also for all the attention paid to the birthdays DE my women during this unforgettable stay for them!!! ✨,Tripadvisor
Fes,Hotel,Disney Hotel Santa Fe,"4 floor without elevator, outdoor stairs in the rain",Lovely place but 4 floor no elevator with outdoor stairs DA do in the rain with suitcases.,Tripadvisor
Fes,Hotel,Disney Hotel Santa Fe,Very poor,"Very basic room, no tea and coffee facilities. No clear signage and long walk and stairs to room. Went as a grandma, daughter and two teenage children. Were given a room with just two double beds and no option to change to singles/double with two singles. No decent snack food or takeaway nearby, luckily McDonalds deliver to the hotel so we ordered in. Window only opens 2 inches and room reels very claustrophobic.",Tripadvisor
Fes,Hotel,Disney Hotel Santa Fe,disappointing stay,"We had asked during our reservation that our 2 rooms be close to each other; when we arrived at the reception when I mentioned our request, I was told: ""yes it's not a problem"" but when we had our SMS with our room numbers it was not the case, we were not even on the same floor... The next day DE morning, my spouse who was sleeping on the DE floor was awakened by an alarm (type of alarm beep but incessant) from a technical room: it was horrible, it beeped VERY long... Finally, when we DEparted, we inspected DE's rooms to be sure we had not forgotten anything and what was our surprise to see under the children's bunk beds: 2 empty bottles of water that did not belong to us! It's not normal, at the price of the stay, we expect the cleaning to be done properly, it disgusted us... we will never come back to their hotel. As long as the extra hour in the park DE 8:30 to 9:30 for people staying in a hotel disney is DE scam because many attractions were closed: haunted mansion, train DE mine, pirate ships, pinocchio...so a queue DE 40mn for Peter pan since there was nothing open... You were actually trampling an hour DE more in the park looking for an open attraction... Huge disappointment and really the feeling of being ripped off...",Tripadvisor
Fes,Hotel,Disney Hotel Santa Fe,Good low cost option,"We had 2 nights in Santa Fe, we knew what to expect as had stayed before.
Online check in & picking up tickets at the 'Express Luggage' allowed us to do all day at the parks before heading to hotel. At reception magic pass was authorised immediately no queues.

Room in block 47, top floor quiet as requested near the river. Room clean & tidy, yes it requires an upgrade if you look hard for fault. Bedding all good, window did open & fan was sufficient for the outside temperature. Bathroom toiletries required to be filled & bath could have been cleaned better.

We ate at La Cantina which was excellent both breakfast & dinner.

We walked to the parks every day 15/20 mins.

All in all another good trip & Santa Fe is a good low cost option for Disney",Tripadvisor
Fes,Hotel,Disney Hotel Santa Fe,Great.,"Great trip, pleasant stay.
Hotel themed DE very clean coaches and room and very friendly staff",Tripadvisor
Fes,Hotel,Piñon Court By La Fonda,The hotel is no longer lovely little hotel - will not be returning,"We stayed here over 10 times the last 6 years, we were loyal through COVID and remodels. No longer. This used to be a sweet, quality hotel when it ran as the independent Old Santa Fe Inn. Delish breakfast, well trained staff, all of the rooms were working. Avoid this at all costs, the price of the rooms doubled since La Fonda purchased it, which is strange as the quality of the amenities was downgraded, the staff hardly acknowledge you any more, the front desk cannot help solve small problems, and the quant 'little bistro' they added closes when they want (i.e. earlier than advertised).",Tripadvisor
Fes,Hotel,Piñon Court By La Fonda,Worthy Santa Fe hotel.,"Good location, parking on site, decent free breakfast, nice clean room, friendly and helpful staff. Internet is not reliable, however. That is the only minus and can be pretty annoying as it goes in and out.",Tripadvisor
Fes,Hotel,Piñon Court By La Fonda,Great downtown location and experience,"This is a prime downtown location. The complimentary Breakfast was very satisfying with many options available. I enjoyed the happy hour specials on my first day. The property does not have a gym or pool on site, so I enjoyed walking for my daily exercise. The staff were very helpful and provide a map explaining how to walk around to various areas of interest. I felt safe walking in the area as the location was waking distance of many downtown areas of interests, including the Loretta chapel, the Rail Yard, and Canyon Road. After reading many reviews, I rented an suv to get around but only used it for other attractions not located in the downtown area. My room had a microwave and mini refrigerator that I put to use. I never used the tv. My only slight drawback was the sound that carried from other rooms. I could hear conversations in my bathroom and front door from nearby guest rooms. (My room was in the first floor in the corner.) It didn’t prevent me from sleeping but was a bit annoying. I’m glad no one had extended nocturnal activities. 😉 Overall I would recommend staying at this location, but I would choose another that has a pool and gym onsite for convenience. If this were not an important factor for me, I would return.",Tripadvisor
Fes,Hotel,Piñon Court By La Fonda,Great stay,The location was within walking distance of everything. The rooms and grounds and breakfast areas are spotless. The homemade chile and fresh fruit made the breakfast . We got a room with a living room and bedroom. The comfort was with the extra.,Tripadvisor
Fes,Hotel,Piñon Court By La Fonda,Good experience except for the resort fee,"Our 4th visit. Everyone was pleasant and helpful. Location is great. Good free parking.
Will probably always choose Pinon Court as our first choice on future visits.",Tripadvisor
Fes,Hotel,Piñon Court By La Fonda,Terrible reservation systm,"The room #41 was wonderful, beds were comfortable, room was very clean. The gas fireplace was a nice addition to the room.",Tripadvisor
Fes,Hotel,Piñon Court By La Fonda,"Lacks Customer Care; Beautiful Hotel, great location!","There is something seriously wrong with the reservation side of this hotel. I made a reservation a week or two ago, and then couldn't find any confirmation so thought I must have been mistaken. So I made another reservation. After not receiving any confirmation after waiting an hour or two, I called the hotel. That's when I learned that I now had two identical reservations, so I asked them to cancel the most expensive one and send me a confirmation for the existing one. The confirmation consisted of a one paragraph statement of the dates with no mention of the rate. So I decided to cancel my reservation since by now I had Zero trust in the management. The website had an option to manage my reservation online so I tried to do that, but was foiled by the confirmation number that they sent me for the second reservation not being recognized by the system! So I called yet again to cancel and asked for a confirmation of my cancellation. They gave me number over the phone, but again never received a written confirmation. I will NEVER consider this hotel again and caution other possible clients to be very careful about proof of their reservations or cancellations.",Tripadvisor
Fes,Hotel,Piñon Court By La Fonda,Excellent Santa Fe hotel,"Beautiful, clean, comfortable and great location!! Everything is within walking distance. I would stay here again but I'd be prepared in knowing that this is a ""do it yourself"" experience. I wanted to give it 5 stars BUT, the lack of customer service at the front desk brought the stars down! We needed help in getting walking directions and getting the lay of the land but each time we went to the front desk, the young lady was always on the phone. Even when the toilet was overflowing in the front lobby, I finally had to interrupt her on her call, to let her know, there was an issue. There was no ""thank you for letting her know"" or acknowledgment that I even existed. She totally lacked any interest in being helpful or friendly. Same with the night time person; didn't offer getting someone to help us, as we climbed deep stairs with heavy bags to our rooms. We had to point to brochures on the front desk and ask ""are these maps?"" with one word replies ""yes"" Again lovely place to stay just be prepared to not bother the staff. LOL.",Tripadvisor
Fes,Hotel,Piñon Court By La Fonda,Spendid stay,"Wonderful hotel - calm pleasant vibe. Low key but helpful, friendly and professional staff. Historic but nicely updated. Ideal location for exploring downtown and the Railyard. Great parking.",Tripadvisor
Fes,Hotel,Piñon Court By La Fonda,,"A quaint feeling and very comfortable hotel with great location providing easy walks to downtown and rail yard areas. Super friendly and helpful staff. Heard it was recently remodeled and they did a nice job capturing the essence of Santa Fe, old and new.",Tripadvisor
Fes,Hotel,Four Seasons Resort Rancho Encantado Santa Fe,Worse Four Seasons I’ve ever been to!,"The worst experience ever! The front desk are clueless on what they are doing. One of them Carlos even hung up on me. They double billed me and overcharged me and the useless manager Andres couldn’t help me with an issue, completely useless. Argued with me for 30 min, the worst customer service skills. I spent over $3.5k for 2 night stay. Would never come back and don’t recommend this property!!",Tripadvisor
Fes,Hotel,Four Seasons Resort Rancho Encantado Santa Fe,Beautiful facilities and great staff,"We went for two nights on a girls trip and booked on Amex, over 3 k for two nights. The room is nice but the hotel is nothing special.  The worst part was the service. The hotel told us we have $100 credit and $70 per breakfast which we used. When we left the hotel told us that the credit did not apply as we didn't put incidentals on Amex and gave them a visa instead. They charged us an extra $270. When we called and said that we were never told that we need to give Amex for incidental (which we happly would have) the manager hung up on us! This is the worst experience at 4 seasons we ever had and that manager needs to get dismissed! He wouldn't give us the contact of his manager! We expect someone from 4 seasons to contact us right away as this is absolutely unacceptable.  We will not be staying at 4 seasons ever again.",Tripadvisor
Fes,Hotel,Four Seasons Resort Rancho Encantado Santa Fe,"Great hotel, AWFUL TERRA RESTAURANT!","This is a beautiful property. Our room (casita???) was beautiful and elegant. The staff at the resort were all friendly and helpful. The food at the on-site Terra restaurant was excellent. I highly recommend the Dulce de Leche Warm Cake for dessert, but know that it's big enough for two people, so bring a friend! It was one of the best dessert experiences I have had anywhere.",Tripadvisor
Fes,Hotel,Four Seasons Resort Rancho Encantado Santa Fe,Excellent on all counts,"Everything about the place is beautiful, thoughtfully designed, etc, BUT the dinner I had last night was maybe worst dining experience.  Here's a brief summary:  It took 45 minutes to get 2 glasses of rose and two expensive reds to arrive.  Our waiter disappears.  We ordered 4 med-rare hamburgers with onion rings.  It took another hours to get our food (and we couldn't find a waiter to order more wine).  The bergers were tepid and VERY WELL DONE.  The buns were soggy on the bottom, dry non the top.  The onion rings were tepid and greasy.  The waiter apologized when delivering the food, and offered to comp the wine.  The bill, still $100, took another 30  minutes as the waiter had now disappeared.  We finally went to the reception desk to pay.  As I said, and awesomely beautiful lace to visit/stay, but PLEASE AVOID TERRA!",Tripadvisor
Fes,Hotel,Four Seasons Resort Rancho Encantado Santa Fe,First experience was great at Four Seasons,"Just incredible service from start to finish, beginning with the booking all the way through checkout. Resort is quiet, with excellent views to the Jemez Mountains, 30 miles away. Rooms were excellent--no notes. The resort is wonderfully secluded with great hiking trails behind it up into the foothills of the mountains behind it.",Tripadvisor
Fes,Hotel,Four Seasons Resort Rancho Encantado Santa Fe,Terra at Four Seasons Rancho Encantado,"First experience at Four seasons rancho encantado was exceptionally wonderful. Local and had never been to this establishment but was invited by some neighbors  and thier family. Walking in to a friendly hello and welcome in by Mynor. We decided to have a quick lunch in the Terra restaurant. Hostess was personable (didn't get her name) We were waited on by Kevin who was always on top of our needs and had some great menu recommendations. Restaurant was fairly empty (surprised) since food and prices were fair. Had the Terra Burger and it was absolutely great! We preceded to walk the resort after lunch and walked to the Spa, very tranquil and relaxing as soon as you walk in. 
I can go on and on but I can say I will definitely be going back with friends to enjoy especially when the weather is warmer and can enjoy the patio. ",Tripadvisor
Fes,Hotel,Four Seasons Resort Rancho Encantado Santa Fe,Sophisticated and serene luxury retreat - with such great staff!,"Dined at Terra restaurant with a friend. We were not guests at the resort but referred by a local friend. Went in for breakfast and sat in Terra bar, although small and quiet,  still welcoming. Restaurant staff were attentive and and accommodating ( gentleman and young lady server I did not get names but both sweet) We were welcomed with complimentary banana bread as we waited for our breakfast.  Breakfast dishes as expected and pricing not out of range. Will definitely be back on my next visit to Santa Fe to try lunch or dinner. ",Tripadvisor
Fes,Hotel,Four Seasons Resort Rancho Encantado Santa Fe,There is currently a large scale construction project going on.,"I stayed at the Four Seasons Santa Fe for an early Christmas trip with my partner and his parents, and we had an absolutely lovely time. This property definitely lives up to the Four Seasons name, and was a really relaxing and beautiful place to unwind for a few days in the high desert of New Mexico. The sunsets from the bar's terrace are breathtaking. The resort is a short drive (about 15-20 minutes) to downtown Santa Fe, and its about a 45 minute drive to Bandelier National Monument which was surprisingly cool as a self-guided day trip.

My partner and I stayed in a Rancho Suite, which was AMAZING, and my parents-in-law stayed in a Vista Casita. All of the rooms are recently renovated, and feel fresh, and have a modern, chic, and sophisticated style with a distinctly New Mexican touch. The Rancho Suite was incredibly spacious - huge, really - with a large living room, large bedroom, gigantic full bathroom / dressing area, and a separate powder room. And the signature Four Seasons mattress and bedding - honestly its my favorite part of staying at a Four Seasons! The Suite also had a large outdoor patio, and two fireplaces, one indoor and outdoor. I would highly recommend upgrading to the Suite, if possible to feel like you're really treating yourself. The Vista Casita, which my parents-in-law stayed in, was also incredibly tasteful and thoughtful in its interior design and furnishings - but I was just blown away by the suite! The difference between the Rancho Suite and Encantado Suite is apparently the view, with the Encantado Suite having one, and the Rancho Suite not. The view from the Rancho Suite was terrestrial, not too bad, with desert landscaping and such. It is worth calling and speaking to someone at the resort after booking if you are particular about your view - I was surprised to see the resort's layout after arriving, which isn't easy to understand from the online photos - some of the casitas look like they have views more directly onto the parking area, or are nearer to other casitas - while other casitas look like they are naturally positioned to be facing a more private direction. 

Two other great, and complementary, amenities of the resort are - you can reserve a private hot tub area via the spa - which we took advantage of each day - this might be harder to reserve when the resort is busy. And, there is a really scenic hiking trail that starts right from the resort, and has great views of the surrounding landscape, local plants, and wasn't too challenging for a novice (it had some steep bits, so at times a workout!) But, it was nice to do a hike without having to drive to a trailhead.

The service was superb, with all of the team being friendly, and making us feel welcome. Each night we had the ""fire butler"" come and light our fireplaces. The hotel also provides complementary s'more kits / marshmallow roasting kits, which was a really cute touch. The staff in the main lobby area were always kind and friendly, asking if we needed anything to help with our stay. The bar and restaurant staff were amazing, and were so friendly, remembering us day-to-day during our stay, etc. When we were greeted at arrival, one of the guest services managers met us personally, offered us sparkling wine, and after speaking with my mother-in-law about her interest in stargazing, offered to arrange a stargazing session with a local professor (which she did, and my mother-in-law loved it, but I have to note, we weren't told a price when reserving, and we didn't find it listed in the activity guide, and on our bill I saw that we were billed nearly $300. So, that was a bit of a surprise!). One thing we found hit or miss was the housekeeping service, especially in comparison with other Four Seasons hotels and resorts we've stayed at - during our four nights, a couple of the days the room cleaning and servicing was fine; but a couple days it felt lackluster or perhaps rushed - blankets not refolded and put away, outdoor furniture left a mess, living room furniture not resituated - just nothing ""special"" like at other Four Seasons' housekeeping where you get back to your room and think ""oh how lovely!"" or ""what a lovely touch"" or ""I can't believe they even tidied my charging cables!"". This is a small complaint and of course, the rooms were always clean, beds made, etc - you just expect a little bit ""extra"" touch with daily housekeeping or turndown when you're in this level of luxury hotel.

And last, a note on the restaurant and bar - the food and beverage is truly delicious at both - but it's worth noting, the prices, especially at the restaurant are sky high, which did make me question the price/value proposition of the restaurant and bar. For example, my father-in-law ordered a martini at dinner, and it cost $38. It wasn't uncommon for cocktails to be priced over $30 on the menu. Breakfast for two each morning easily cost my partner and me $100. That felt exorbitant - this isn't London or Paris, it's New Mexico... The food and beverage is priced higher than the Four Seasons Lanai in Hawaii for crying out loud lol! And unlike other Four Seasons, this resort didn't a offer more ""casual"" grab-and-go or cafe-style option that's more reasonably priced when you're not looking for fine dining. Even the bar menu was really pricey for what it was. That being said, there is a ""happy hour"" with a few ""affordable"" items to snack and drink on as you're watching the sunset, but just - well, be prepared to spend a lot on food and drink if you stay on property! And, you'll want to stay on property because it's so lovely!

Overall, we really enjoyed our time staying at Rancho Encantado - and would highly recommend it to someone looking for a luxury stay in the Santa Fe area. Despite a few small quibbles, it surpassed my expectations in almost every way!",Tripadvisor
Fes,Hotel,Four Seasons Resort Rancho Encantado Santa Fe,Luxury in the Land of Enchantment,"Be advised. There is currently a large scale expansion project going on.  The noise and pounding is unbearable and permeates throughout the entire building.  If you are looking for peace and quiet, this is NOT the place. Also the service level is about the same as the Holiday Inn, in other words, it is terrible. It takes 10 requests to get some ice sent to your room. This is the absolute WORST Four Seasons I have ever stayed at. Maybe the last.",Tripadvisor
Fes,Hotel,Four Seasons Resort Rancho Encantado Santa Fe,,"We stayed for a glorious four nights last month, loved it and can't wait to return. The casitas are lovely, comfortable and spacious, and the whole property feels like it fits in perfectly in the desert setting, as Four Seasons often do. We had breakfast at Terra every morning and food and service were always excellent, with a special mention for Estrella for providing wonderful and warm service to start our day. The food was also fantastic, and I am still dreaming of those blue corn pancakes. We had a wonderful and quiet dinner there one evening as well, where food wine and service again were exceptional. We used the hotel shuttle just about every day to drive us into town near the plaza or Canyon Road, and enjoyed chatting with Elijah and the rest of the drivers. We visited the spa every afternoon and loved the private courtyard sauna and hot tub, it was a great way to wind down before dinner; to sit in the courtyard under the sun and listen to the birds chirping. Overall, we can't say enough good things about it and look forward to coming back.",Tripadvisor
